frame,join,only_a,only_b,divL,divR
138,118283,0,0,0.000000000e0,0.000000000e0
139,118283,0,0,0.000000000e0,0.000000000e0
140,118283,0,0,0.000000000e0,0.000000000e0
141,118283,0,0,0.000000000e0,0.000000000e0
142,118283,0,0,0.000000000e0,0.000000000e0
143,118283,0,0,0.000000000e0,0.000000000e0
144,118283,0,0,0.000000000e0,0.000000000e0
145,118283,0,0,0.000000000e0,0.000000000e0
146,118283,0,0,0.000000000e0,0.000000000e0
147,118283,0,0,0.000000000e0,0.000000000e0
148,118283,0,0,0.000000000e0,0.000000000e0
149,118283,0,0,0.000000000e0,0.000000000e0
150,118283,0,0,0.000000000e0,0.000000000e0
151,118283,0,0,0.000000000e0,0.000000000e0
152,118283,0,0,0.000000000e0,0.000000000e0
153,118283,0,0,0.000000000e0,0.000000000e0
154,118283,0,0,0.000000000e0,0.000000000e0
155,118283,0,0,0.000000000e0,0.000000000e0
156,118283,0,0,0.000000000e0,0.000000000e0
157,118283,0,0,0.000000000e0,0.000000000e0
158,118283,0,0,0.000000000e0,0.000000000e0
159,118283,0,0,0.000000000e0,0.000000000e0
160,118283,0,0,0.000000000e0,0.000000000e0
161,118283,0,0,0.000000000e0,0.000000000e0
162,118283,0,0,0.000000000e0,0.000000000e0
163,118283,0,0,0.000000000e0,0.000000000e0
164,118283,0,0,0.000000000e0,0.000000000e0
165,118283,0,0,0.000000000e0,0.000000000e0
166,118283,0,0,0.000000000e0,0.000000000e0
167,118283,0,0,0.000000000e0,0.000000000e0
168,118283,0,0,0.000000000e0,0.000000000e0
169,118283,0,0,0.000000000e0,0.000000000e0
170,118283,0,0,0.000000000e0,0.000000000e0
171,118283,0,0,0.000000000e0,0.000000000e0
172,118283,0,0,0.000000000e0,0.000000000e0
173,118283,0,0,0.000000000e0,0.000000000e0
174,118283,0,0,0.000000000e0,0.000000000e0
175,118283,0,0,0.000000000e0,0.000000000e0
176,118283,0,0,0.000000000e0,0.000000000e0
177,118283,0,0,0.000000000e0,0.000000000e0
178,118283,0,0,0.000000000e0,0.000000000e0
179,118283,0,0,0.000000000e0,0.000000000e0
180,118283,0,0,0.000000000e0,0.000000000e0
181,118283,0,0,0.000000000e0,0.000000000e0
182,118283,0,0,0.000000000e0,0.000000000e0
183,118283,0,0,0.000000000e0,0.000000000e0
184,118283,0,0,0.000000000e0,0.000000000e0
185,118283,0,0,0.000000000e0,0.000000000e0
186,118283,0,0,0.000000000e0,0.000000000e0
187,118283,0,0,0.000000000e0,0.000000000e0
188,118283,0,0,0.000000000e0,0.000000000e0
189,118283,0,0,0.000000000e0,0.000000000e0
190,118283,0,0,0.000000000e0,0.000000000e0
191,118283,0,0,0.000000000e0,0.000000000e0
192,118283,0,0,0.000000000e0,0.000000000e0
193,118283,0,0,0.000000000e0,0.000000000e0
194,118283,0,0,0.000000000e0,0.000000000e0
195,118283,0,0,0.000000000e0,0.000000000e0
196,118283,0,0,0.000000000e0,0.000000000e0
197,118283,0,0,0.000000000e0,0.000000000e0
198,118283,0,0,0.000000000e0,0.000000000e0
199,118283,0,0,0.000000000e0,0.000000000e0
200,118283,0,0,0.000000000e0,0.000000000e0
201,118283,0,0,0.000000000e0,0.000000000e0
202,118283,0,0,0.000000000e0,0.000000000e0
203,118283,0,0,0.000000000e0,0.000000000e0
204,118283,0,0,0.000000000e0,0.000000000e0
205,118283,0,0,0.000000000e0,0.000000000e0
206,118283,0,0,0.000000000e0,0.000000000e0
207,118283,0,0,0.000000000e0,0.000000000e0
208,118283,0,0,0.000000000e0,0.000000000e0
209,118283,0,0,0.000000000e0,0.000000000e0
210,118283,0,0,0.000000000e0,0.000000000e0
211,118283,0,0,0.000000000e0,0.000000000e0
212,118283,0,0,0.000000000e0,0.000000000e0
213,118283,0,0,0.000000000e0,0.000000000e0
214,118283,0,0,0.000000000e0,0.000000000e0
215,118283,0,0,0.000000000e0,0.000000000e0
216,118283,0,0,0.000000000e0,0.000000000e0
217,118283,0,0,0.000000000e0,0.000000000e0
218,118283,0,0,0.000000000e0,0.000000000e0
219,118283,0,0,0.000000000e0,0.000000000e0
220,118283,0,0,0.000000000e0,0.000000000e0
221,118283,0,0,0.000000000e0,0.000000000e0
222,118283,0,0,0.000000000e0,0.000000000e0
223,118283,0,0,0.000000000e0,0.000000000e0
224,118283,0,0,0.000000000e0,0.000000000e0
225,118283,0,0,0.000000000e0,0.000000000e0
226,118283,0,0,0.000000000e0,0.000000000e0
227,118283,0,0,0.000000000e0,0.000000000e0
228,118283,0,0,0.000000000e0,0.000000000e0
229,118283,0,0,0.000000000e0,0.000000000e0
230,118283,0,0,0.000000000e0,0.000000000e0
231,118283,0,0,0.000000000e0,0.000000000e0
232,118283,0,0,0.000000000e0,0.000000000e0
233,118283,0,0,0.000000000e0,0.000000000e0
234,118283,0,0,0.000000000e0,0.000000000e0
235,118283,0,0,0.000000000e0,0.000000000e0
236,118283,0,0,0.000000000e0,0.000000000e0
237,118283,0,0,0.000000000e0,0.000000000e0
238,118283,0,0,0.000000000e0,0.000000000e0
239,118283,0,0,0.000000000e0,0.000000000e0
240,118283,0,0,0.000000000e0,0.000000000e0
241,118283,0,0,0.000000000e0,0.000000000e0
242,118283,0,0,0.000000000e0,0.000000000e0
243,118283,0,0,0.000000000e0,0.000000000e0
244,118283,0,0,0.000000000e0,0.000000000e0
245,118283,0,0,0.000000000e0,0.000000000e0
246,118283,0,0,0.000000000e0,0.000000000e0
247,118283,0,0,0.000000000e0,0.000000000e0
248,118283,0,0,0.000000000e0,0.000000000e0
249,118283,0,0,0.000000000e0,0.000000000e0
250,118283,0,0,0.000000000e0,0.000000000e0
251,118283,0,0,0.000000000e0,0.000000000e0
252,118283,0,0,0.000000000e0,0.000000000e0
253,118283,0,0,0.000000000e0,0.000000000e0
254,118283,0,0,0.000000000e0,0.000000000e0
255,118283,0,0,0.000000000e0,0.000000000e0
256,118283,0,0,0.000000000e0,0.000000000e0
257,118283,0,0,0.000000000e0,0.000000000e0
258,118283,0,0,0.000000000e0,0.000000000e0
259,118283,0,0,0.000000000e0,0.000000000e0
260,118283,0,0,0.000000000e0,0.000000000e0
261,118283,0,0,0.000000000e0,0.000000000e0
262,118283,0,0,0.000000000e0,0.000000000e0
263,118283,0,0,0.000000000e0,0.000000000e0
264,118283,0,0,0.000000000e0,0.000000000e0
265,118283,0,0,0.000000000e0,0.000000000e0
266,118283,0,0,0.000000000e0,0.000000000e0
267,118283,0,0,0.000000000e0,0.000000000e0
268,118283,0,0,0.000000000e0,0.000000000e0
269,118283,0,0,0.000000000e0,0.000000000e0
270,118283,0,0,0.000000000e0,0.000000000e0
271,118283,0,0,0.000000000e0,0.000000000e0
272,118283,0,0,0.000000000e0,0.000000000e0
273,118283,0,0,0.000000000e0,0.000000000e0
274,118283,0,0,0.000000000e0,0.000000000e0
275,118283,0,0,0.000000000e0,0.000000000e0
276,118283,0,0,0.000000000e0,0.000000000e0
277,118283,0,0,0.000000000e0,0.000000000e0
278,118283,0,0,0.000000000e0,0.000000000e0
279,118283,0,0,0.000000000e0,0.000000000e0
280,118283,0,0,0.000000000e0,0.000000000e0
281,118283,0,0,0.000000000e0,0.000000000e0
282,118283,0,0,0.000000000e0,0.000000000e0
283,118283,0,0,0.000000000e0,0.000000000e0
284,118283,0,0,0.000000000e0,0.000000000e0
285,118283,0,0,0.000000000e0,0.000000000e0
286,118283,0,0,0.000000000e0,0.000000000e0
287,118283,0,0,0.000000000e0,0.000000000e0
288,118283,0,0,0.000000000e0,0.000000000e0
289,118283,0,0,0.000000000e0,0.000000000e0
290,118283,0,0,0.000000000e0,0.000000000e0
291,118283,0,0,0.000000000e0,0.000000000e0
292,118283,0,0,0.000000000e0,0.000000000e0
293,118283,0,0,0.000000000e0,0.000000000e0
294,118283,0,0,0.000000000e0,0.000000000e0
295,118283,0,0,0.000000000e0,0.000000000e0
296,118283,0,0,0.000000000e0,0.000000000e0
297,118283,0,0,0.000000000e0,0.000000000e0
298,118283,0,0,0.000000000e0,0.000000000e0
299,118283,0,0,0.000000000e0,0.000000000e0
300,118283,0,0,0.000000000e0,0.000000000e0
301,118283,0,0,0.000000000e0,0.000000000e0
302,118283,0,0,0.000000000e0,0.000000000e0
303,118283,0,0,0.000000000e0,0.000000000e0
304,118283,0,0,0.000000000e0,0.000000000e0
305,118283,0,0,0.000000000e0,0.000000000e0
306,118283,0,0,0.000000000e0,0.000000000e0
307,118283,0,0,0.000000000e0,0.000000000e0
308,118283,0,0,0.000000000e0,0.000000000e0
309,118283,0,0,0.000000000e0,0.000000000e0
310,118283,0,0,0.000000000e0,0.000000000e0
311,118283,0,0,0.000000000e0,0.000000000e0
312,118283,0,0,0.000000000e0,0.000000000e0
313,118283,0,0,0.000000000e0,0.000000000e0
314,118283,0,0,0.000000000e0,0.000000000e0
315,118283,0,0,0.000000000e0,0.000000000e0
316,118283,0,0,0.000000000e0,0.000000000e0
317,118283,0,0,0.000000000e0,0.000000000e0
318,118283,0,0,0.000000000e0,0.000000000e0
319,118283,0,0,0.000000000e0,0.000000000e0
320,118283,0,0,0.000000000e0,0.000000000e0
321,118283,0,0,0.000000000e0,0.000000000e0
322,118283,0,0,0.000000000e0,0.000000000e0
323,118283,0,0,0.000000000e0,0.000000000e0
324,118283,0,0,0.000000000e0,0.000000000e0
325,118283,0,0,0.000000000e0,0.000000000e0
326,118283,0,0,0.000000000e0,0.000000000e0
327,118283,0,0,0.000000000e0,0.000000000e0
328,118283,0,0,0.000000000e0,0.000000000e0
329,118283,0,0,0.000000000e0,0.000000000e0
330,118283,0,0,0.000000000e0,0.000000000e0
331,118283,0,0,0.000000000e0,0.000000000e0
332,118283,0,0,0.000000000e0,0.000000000e0
333,118283,0,0,0.000000000e0,0.000000000e0
334,118283,0,0,0.000000000e0,0.000000000e0
335,118283,0,0,0.000000000e0,0.000000000e0
336,118283,0,0,0.000000000e0,0.000000000e0
337,118283,0,0,0.000000000e0,0.000000000e0
338,118283,0,0,0.000000000e0,0.000000000e0
339,118283,0,0,0.000000000e0,0.000000000e0
340,118283,0,0,0.000000000e0,0.000000000e0
341,118283,0,0,0.000000000e0,0.000000000e0
342,118283,0,0,0.000000000e0,0.000000000e0
343,118283,0,0,0.000000000e0,0.000000000e0
344,118283,0,0,0.000000000e0,0.000000000e0
345,118283,0,0,0.000000000e0,0.000000000e0
346,118283,0,0,0.000000000e0,0.000000000e0
347,118283,0,0,0.000000000e0,0.000000000e0
348,118283,0,0,0.000000000e0,0.000000000e0
349,118283,0,0,0.000000000e0,0.000000000e0
350,118283,0,0,0.000000000e0,0.000000000e0
351,118283,0,0,0.000000000e0,0.000000000e0
352,118283,0,0,0.000000000e0,0.000000000e0
353,118283,0,0,0.000000000e0,0.000000000e0
354,118283,0,0,0.000000000e0,0.000000000e0
355,118283,0,0,0.000000000e0,0.000000000e0
356,118283,0,0,0.000000000e0,0.000000000e0
357,118283,0,0,0.000000000e0,0.000000000e0
358,118283,0,0,0.000000000e0,0.000000000e0
359,118283,0,0,0.000000000e0,0.000000000e0
360,118283,0,0,0.000000000e0,0.000000000e0
361,118283,0,0,0.000000000e0,0.000000000e0
362,118283,0,0,0.000000000e0,0.000000000e0
363,118283,0,0,0.000000000e0,0.000000000e0
364,118283,0,0,0.000000000e0,0.000000000e0
365,118283,0,0,0.000000000e0,0.000000000e0
366,118283,0,0,0.000000000e0,0.000000000e0
367,118283,0,0,0.000000000e0,0.000000000e0
368,118283,0,0,0.000000000e0,0.000000000e0
369,118283,0,0,0.000000000e0,0.000000000e0
370,118283,0,0,0.000000000e0,0.000000000e0
371,118283,0,0,0.000000000e0,0.000000000e0
372,118283,0,0,0.000000000e0,0.000000000e0
373,118283,0,0,0.000000000e0,0.000000000e0
374,118283,0,0,0.000000000e0,0.000000000e0
375,118283,0,0,0.000000000e0,0.000000000e0
376,118283,0,0,0.000000000e0,0.000000000e0
377,118283,0,0,0.000000000e0,0.000000000e0
378,118283,0,0,0.000000000e0,0.000000000e0
379,118283,0,0,0.000000000e0,0.000000000e0
380,118283,0,0,0.000000000e0,0.000000000e0
381,118283,0,0,0.000000000e0,0.000000000e0
382,118283,0,0,0.000000000e0,0.000000000e0
383,118283,0,0,0.000000000e0,0.000000000e0
384,118283,0,0,0.000000000e0,0.000000000e0
385,118283,0,0,0.000000000e0,0.000000000e0
386,118283,0,0,0.000000000e0,0.000000000e0
387,118283,0,0,0.000000000e0,0.000000000e0
388,118283,0,0,0.000000000e0,0.000000000e0
389,118283,0,0,0.000000000e0,0.000000000e0
390,118283,0,0,0.000000000e0,0.000000000e0
391,118283,0,0,0.000000000e0,0.000000000e0
392,118283,0,0,0.000000000e0,0.000000000e0
393,118283,0,0,0.000000000e0,0.000000000e0
394,118283,0,0,0.000000000e0,0.000000000e0
395,118283,0,0,0.000000000e0,0.000000000e0
396,118283,0,0,0.000000000e0,0.000000000e0
397,118283,0,0,0.000000000e0,0.000000000e0
398,118283,0,0,0.000000000e0,0.000000000e0
399,118283,0,0,0.000000000e0,0.000000000e0
400,118283,0,0,0.000000000e0,0.000000000e0
401,118283,0,0,0.000000000e0,0.000000000e0
402,118283,0,0,0.000000000e0,0.000000000e0
403,118283,0,0,0.000000000e0,0.000000000e0
404,118283,0,0,0.000000000e0,0.000000000e0
405,118283,0,0,0.000000000e0,0.000000000e0
406,118283,0,0,0.000000000e0,0.000000000e0
407,118283,0,0,0.000000000e0,0.000000000e0
408,118283,0,0,0.000000000e0,0.000000000e0
409,118283,0,0,0.000000000e0,0.000000000e0
410,118283,0,0,0.000000000e0,0.000000000e0
411,118283,0,0,0.000000000e0,0.000000000e0
412,118283,0,0,0.000000000e0,0.000000000e0
413,118283,0,0,0.000000000e0,0.000000000e0
414,118283,0,0,0.000000000e0,0.000000000e0
415,118283,0,0,0.000000000e0,0.000000000e0
416,118283,0,0,0.000000000e0,0.000000000e0
417,118283,0,0,0.000000000e0,0.000000000e0
418,118283,0,0,0.000000000e0,0.000000000e0
419,118283,0,0,0.000000000e0,0.000000000e0
420,118283,0,0,0.000000000e0,0.000000000e0
421,118283,0,0,0.000000000e0,0.000000000e0
422,118283,0,0,0.000000000e0,0.000000000e0
423,118283,0,0,0.000000000e0,0.000000000e0
424,118283,0,0,0.000000000e0,0.000000000e0
425,118283,0,0,0.000000000e0,0.000000000e0
426,118283,0,0,0.000000000e0,0.000000000e0
427,118283,0,0,0.000000000e0,0.000000000e0
428,118283,0,0,0.000000000e0,0.000000000e0
429,118283,0,0,0.000000000e0,0.000000000e0
430,118283,0,0,0.000000000e0,0.000000000e0
431,118283,0,0,0.000000000e0,0.000000000e0
432,118283,0,0,0.000000000e0,0.000000000e0
433,118283,0,0,0.000000000e0,0.000000000e0
434,118283,0,0,0.000000000e0,0.000000000e0
435,118283,0,0,0.000000000e0,0.000000000e0
436,118283,0,0,0.000000000e0,0.000000000e0
437,118283,0,0,0.000000000e0,0.000000000e0
438,118283,0,0,0.000000000e0,0.000000000e0
439,118283,0,0,0.000000000e0,0.000000000e0
440,118283,0,0,0.000000000e0,0.000000000e0
441,118283,0,0,0.000000000e0,0.000000000e0
442,118283,0,0,0.000000000e0,0.000000000e0
443,118283,0,0,0.000000000e0,0.000000000e0
444,118283,0,0,0.000000000e0,0.000000000e0
445,118283,0,0,0.000000000e0,0.000000000e0
446,118283,0,0,0.000000000e0,0.000000000e0
447,118283,0,0,0.000000000e0,0.000000000e0
448,118283,0,0,0.000000000e0,0.000000000e0
449,118283,0,0,0.000000000e0,0.000000000e0
450,118283,0,0,0.000000000e0,0.000000000e0
451,118283,0,0,0.000000000e0,0.000000000e0
452,118283,0,0,0.000000000e0,0.000000000e0
453,118283,0,0,0.000000000e0,0.000000000e0
454,118283,0,0,0.000000000e0,0.000000000e0
455,118283,0,0,0.000000000e0,0.000000000e0
456,118283,0,0,0.000000000e0,0.000000000e0
457,118283,0,0,0.000000000e0,0.000000000e0
458,118283,0,0,0.000000000e0,0.000000000e0
459,118283,0,0,0.000000000e0,0.000000000e0
460,118283,0,0,0.000000000e0,0.000000000e0
461,118283,0,0,0.000000000e0,0.000000000e0
462,118283,0,0,0.000000000e0,0.000000000e0
463,118283,0,0,0.000000000e0,0.000000000e0
464,118283,0,0,0.000000000e0,0.000000000e0
465,118283,0,0,0.000000000e0,0.000000000e0
466,118283,0,0,0.000000000e0,0.000000000e0
467,118283,0,0,0.000000000e0,0.000000000e0
468,118283,0,0,0.000000000e0,0.000000000e0
469,118283,0,0,0.000000000e0,0.000000000e0
470,118283,0,0,0.000000000e0,0.000000000e0
471,118283,0,0,0.000000000e0,0.000000000e0
472,118283,0,0,0.000000000e0,0.000000000e0
473,118283,0,0,0.000000000e0,0.000000000e0
474,118283,0,0,0.000000000e0,0.000000000e0
475,118283,0,0,0.000000000e0,0.000000000e0
476,118283,0,0,0.000000000e0,0.000000000e0
477,118283,0,0,0.000000000e0,0.000000000e0
478,118283,0,0,0.000000000e0,0.000000000e0
479,118283,0,0,0.000000000e0,0.000000000e0
480,118283,0,0,0.000000000e0,0.000000000e0
481,118283,0,0,0.000000000e0,0.000000000e0
482,118283,0,0,0.000000000e0,0.000000000e0
483,118283,0,0,0.000000000e0,0.000000000e0
484,118283,0,0,0.000000000e0,0.000000000e0
485,118283,0,0,0.000000000e0,0.000000000e0
486,118283,0,0,0.000000000e0,0.000000000e0
487,118283,0,0,0.000000000e0,0.000000000e0
488,118283,0,0,0.000000000e0,0.000000000e0
489,118283,0,0,0.000000000e0,0.000000000e0
490,118283,0,0,0.000000000e0,0.000000000e0
491,118283,0,0,0.000000000e0,0.000000000e0
492,118283,0,0,0.000000000e0,0.000000000e0
493,118283,0,0,0.000000000e0,0.000000000e0
494,118283,0,0,0.000000000e0,0.000000000e0
495,118283,0,0,0.000000000e0,0.000000000e0
496,118283,0,0,0.000000000e0,0.000000000e0
497,118283,0,0,0.000000000e0,0.000000000e0
498,118283,0,0,0.000000000e0,0.000000000e0
499,118283,0,0,0.000000000e0,0.000000000e0
500,118283,0,0,0.000000000e0,0.000000000e0
501,118283,0,0,0.000000000e0,0.000000000e0
502,118283,0,0,0.000000000e0,0.000000000e0
503,118283,0,0,0.000000000e0,0.000000000e0
504,118283,0,0,0.000000000e0,0.000000000e0
505,118283,0,0,0.000000000e0,0.000000000e0
506,118283,0,0,0.000000000e0,0.000000000e0
507,118283,0,0,0.000000000e0,0.000000000e0
508,118283,0,0,0.000000000e0,0.000000000e0
509,118283,0,0,0.000000000e0,0.000000000e0
510,118283,0,0,0.000000000e0,0.000000000e0
511,118283,0,0,0.000000000e0,0.000000000e0
512,118283,0,0,0.000000000e0,0.000000000e0
513,118283,0,0,0.000000000e0,0.000000000e0
514,118283,0,0,0.000000000e0,0.000000000e0
515,118283,0,0,0.000000000e0,0.000000000e0
516,118283,0,0,0.000000000e0,0.000000000e0
517,118283,0,0,0.000000000e0,0.000000000e0
518,118283,0,0,0.000000000e0,0.000000000e0
519,118283,0,0,0.000000000e0,0.000000000e0
520,118283,0,0,0.000000000e0,0.000000000e0
521,118283,0,0,0.000000000e0,0.000000000e0
522,118283,0,0,0.000000000e0,0.000000000e0
523,118283,0,0,0.000000000e0,0.000000000e0
524,118283,0,0,0.000000000e0,0.000000000e0
525,118283,0,0,0.000000000e0,0.000000000e0
526,118283,0,0,0.000000000e0,0.000000000e0
527,118283,0,0,0.000000000e0,0.000000000e0
528,118283,0,0,0.000000000e0,0.000000000e0
529,118283,0,0,0.000000000e0,0.000000000e0
530,118283,0,0,0.000000000e0,0.000000000e0
531,118283,0,0,0.000000000e0,0.000000000e0
532,118283,0,0,0.000000000e0,0.000000000e0
533,118283,0,0,0.000000000e0,0.000000000e0
534,118283,0,0,0.000000000e0,0.000000000e0
535,118283,0,0,0.000000000e0,0.000000000e0
536,118283,0,0,0.000000000e0,0.000000000e0
537,118283,0,0,0.000000000e0,0.000000000e0
538,118283,0,0,0.000000000e0,0.000000000e0
539,118283,0,0,0.000000000e0,0.000000000e0
540,118283,0,0,0.000000000e0,0.000000000e0
541,118283,0,0,0.000000000e0,0.000000000e0
542,118283,0,0,0.000000000e0,0.000000000e0
543,118283,0,0,0.000000000e0,0.000000000e0
544,118283,0,0,0.000000000e0,0.000000000e0
545,118283,0,0,0.000000000e0,0.000000000e0
546,118283,0,0,0.000000000e0,0.000000000e0
547,118283,0,0,0.000000000e0,0.000000000e0
548,118283,0,0,0.000000000e0,0.000000000e0
549,118283,0,0,0.000000000e0,0.000000000e0
550,118283,0,0,0.000000000e0,0.000000000e0
551,118283,0,0,0.000000000e0,0.000000000e0
552,118283,0,0,0.000000000e0,0.000000000e0
553,118283,0,0,0.000000000e0,0.000000000e0
554,118283,0,0,0.000000000e0,0.000000000e0
555,118283,0,0,0.000000000e0,0.000000000e0
556,118283,0,0,0.000000000e0,0.000000000e0
557,118283,0,0,0.000000000e0,0.000000000e0
