frame,join,only_a,only_b,divL,divR
138,118283,0,0,0.000000000e0,0.000000000e0
139,118283,0,0,0.000000000e0,0.000000000e0
140,118283,0,0,0.000000000e0,0.000000000e0
141,118283,0,0,0.000000000e0,0.000000000e0
142,118283,0,0,0.000000000e0,0.000000000e0
143,118283,0,0,0.000000000e0,0.000000000e0
144,118283,0,0,0.000000000e0,0.000000000e0
145,118283,0,0,0.000000000e0,0.000000000e0
146,118283,0,0,0.000000000e0,0.000000000e0
147,118283,0,0,0.000000000e0,0.000000000e0
148,118283,0,0,0.000000000e0,0.000000000e0
149,118283,0,0,0.000000000e0,0.000000000e0
150,118283,0,0,0.000000000e0,0.000000000e0
151,118283,0,0,0.000000000e0,0.000000000e0
152,118283,0,0,0.000000000e0,0.000000000e0
153,118283,0,0,0.000000000e0,0.000000000e0
154,118283,0,0,0.000000000e0,0.000000000e0
155,118283,0,0,0.000000000e0,0.000000000e0
156,118283,0,0,0.000000000e0,0.000000000e0
157,118283,0,0,0.000000000e0,0.000000000e0
158,118283,0,0,0.000000000e0,0.000000000e0
159,118283,0,0,0.000000000e0,0.000000000e0
160,118283,0,0,0.000000000e0,0.000000000e0
161,118283,0,0,0.000000000e0,0.000000000e0
162,118283,0,0,0.000000000e0,0.000000000e0
163,118283,0,0,0.000000000e0,0.000000000e0
164,118283,0,0,0.000000000e0,0.000000000e0
165,118283,0,0,0.000000000e0,0.000000000e0
166,118283,0,0,0.000000000e0,0.000000000e0
167,118283,0,0,0.000000000e0,0.000000000e0
168,118283,0,0,0.000000000e0,0.000000000e0
169,118283,0,0,0.000000000e0,0.000000000e0
170,118283,0,0,0.000000000e0,0.000000000e0
171,118283,0,0,0.000000000e0,0.000000000e0
172,118283,0,0,0.000000000e0,0.000000000e0
173,118283,0,0,0.000000000e0,0.000000000e0
174,118283,0,0,0.000000000e0,0.000000000e0
175,118283,0,0,0.000000000e0,0.000000000e0
176,118283,0,0,0.000000000e0,0.000000000e0
177,118283,0,0,0.000000000e0,0.000000000e0
178,118283,0,0,0.000000000e0,0.000000000e0
179,118283,0,0,0.000000000e0,0.000000000e0
180,118283,0,0,0.000000000e0,0.000000000e0
181,118283,0,0,0.000000000e0,0.000000000e0
182,118283,0,0,0.000000000e0,0.000000000e0
183,118283,0,0,0.000000000e0,0.000000000e0
184,118283,0,0,0.000000000e0,0.000000000e0
185,118283,0,0,0.000000000e0,0.000000000e0
186,118283,0,0,0.000000000e0,0.000000000e0
187,118283,0,0,0.000000000e0,0.000000000e0
188,118283,0,0,0.000000000e0,0.000000000e0
189,118283,0,0,0.000000000e0,0.000000000e0
190,118283,0,0,0.000000000e0,0.000000000e0
191,118283,0,0,0.000000000e0,0.000000000e0
192,118283,0,0,0.000000000e0,0.000000000e0
193,118283,0,0,0.000000000e0,0.000000000e0
194,118283,0,0,0.000000000e0,0.000000000e0
195,118283,0,0,0.000000000e0,0.000000000e0
196,118283,0,0,0.000000000e0,0.000000000e0
197,118283,0,0,0.000000000e0,0.000000000e0
198,118283,0,0,0.000000000e0,0.000000000e0
199,118283,0,0,0.000000000e0,0.000000000e0
200,118283,0,0,0.000000000e0,0.000000000e0
201,118283,0,0,0.000000000e0,0.000000000e0
202,118283,0,0,0.000000000e0,0.000000000e0
203,118283,0,0,0.000000000e0,0.000000000e0
204,118283,0,0,0.000000000e0,0.000000000e0
205,118283,0,0,0.000000000e0,0.000000000e0
206,118283,0,0,0.000000000e0,0.000000000e0
207,118283,0,0,0.000000000e0,0.000000000e0
208,118283,0,0,0.000000000e0,0.000000000e0
209,118283,0,0,0.000000000e0,0.000000000e0
210,118283,0,0,0.000000000e0,0.000000000e0
211,118283,0,0,0.000000000e0,0.000000000e0
212,118283,0,0,0.000000000e0,0.000000000e0
213,118283,0,0,0.000000000e0,0.000000000e0
214,118283,0,0,0.000000000e0,0.000000000e0
215,118283,0,0,0.000000000e0,0.000000000e0
216,118283,0,0,0.000000000e0,0.000000000e0
217,118283,0,0,0.000000000e0,0.000000000e0
218,118283,0,0,0.000000000e0,0.000000000e0
219,118283,0,0,0.000000000e0,0.000000000e0
220,118283,0,0,0.000000000e0,0.000000000e0
221,118283,0,0,0.000000000e0,0.000000000e0
222,118283,0,0,0.000000000e0,0.000000000e0
223,118283,0,0,0.000000000e0,0.000000000e0
224,118283,0,0,0.000000000e0,0.000000000e0
225,118283,0,0,0.000000000e0,0.000000000e0
226,118283,0,0,0.000000000e0,0.000000000e0
227,118283,0,0,0.000000000e0,0.000000000e0
228,118283,0,0,0.000000000e0,0.000000000e0
229,118283,0,0,0.000000000e0,0.000000000e0
230,118283,0,0,0.000000000e0,0.000000000e0
231,118283,0,0,0.000000000e0,0.000000000e0
232,118283,0,0,0.000000000e0,0.000000000e0
233,118283,0,0,0.000000000e0,0.000000000e0
234,118283,0,0,0.000000000e0,0.000000000e0
235,118283,0,0,0.000000000e0,0.000000000e0
236,118283,0,0,0.000000000e0,0.000000000e0
237,118283,0,0,0.000000000e0,0.000000000e0
238,118283,0,0,0.000000000e0,0.000000000e0
239,118283,0,0,0.000000000e0,0.000000000e0
240,118265,18,21,1.551490009e0,1.784613399e-2
241,118265,18,21,1.578598107e0,1.774504381e-2
242,118265,18,21,1.823659644e0,1.746839766e-2
243,118265,18,21,2.030637277e0,1.721709815e-2
244,118265,18,21,2.238709869e0,1.691486315e-2
245,118265,18,21,2.452865231e0,1.673486359e-2
246,118265,18,21,2.665346650e0,1.662659890e-2
247,118265,18,21,2.873965683e0,1.652380307e-2
248,118265,18,21,3.090912242e0,1.636618354e-2
249,118265,18,21,3.307117439e0,1.622498244e-2
250,118265,18,21,3.521120606e0,1.593485776e-2
251,118265,18,21,3.727550743e0,1.580539468e-2
252,118265,18,21,3.948948541e0,1.568182448e-2
253,118265,18,21,4.155412502e0,1.556236814e-2
254,118265,18,21,4.374952411e0,1.564081123e-2
255,118265,18,21,4.573061099e0,1.569647666e-2
256,118265,18,21,4.781047775e0,1.551665062e-2
257,118265,18,21,4.999086135e0,1.547788335e-2
258,118265,18,21,5.226677296e0,1.529058380e-2
259,118265,18,21,5.424906948e0,1.518947336e-2
260,118265,18,21,5.630139001e0,1.510864955e-2
261,118265,18,21,5.843922720e0,1.501422082e-2
262,118265,18,21,6.065515123e0,1.491197294e-2
263,118265,18,21,6.295195925e0,1.477446572e-2
264,118265,18,21,6.486440623e0,1.427694609e-2
265,118265,18,21,6.682070044e0,1.421991782e-2
266,118265,18,21,6.882398622e0,1.392124941e-2
267,118265,18,21,7.088500589e0,1.360919247e-2
268,118265,18,21,7.300125028e0,1.279469491e-2
269,118265,18,21,7.517082648e0,1.290925177e-2
270,118265,18,21,7.739860543e0,1.246132084e-2
271,118265,18,21,7.968956114e0,1.233107781e-2
272,118265,18,21,8.203890160e0,1.218912879e-2
273,118265,18,21,8.384276959e0,1.198251857e-2
274,118265,18,21,8.568577622e0,1.193615516e-2
275,118265,18,21,8.756013413e0,1.187374691e-2
276,118265,18,21,8.946925866e0,1.173813802e-2
277,118265,18,21,9.135613331e0,1.158735059e-2
278,118265,18,21,9.330660940e0,1.169358156e-2
279,118265,18,21,9.529129400e0,1.169482420e-2
280,118265,18,21,9.734095761e0,1.172364189e-2
281,118265,18,21,9.936023896e0,1.175412502e-2
282,118265,18,21,1.014572937e1,1.164878380e-2
283,118265,18,21,1.035920693e1,1.154918154e-2
284,118265,18,21,1.057894820e1,1.161263451e-2
285,118265,18,21,1.080206061e1,1.150347853e-2
286,118265,18,21,1.102902197e1,1.155240643e-2
287,118265,18,21,1.125805870e1,1.165497719e-2
288,118265,18,21,1.149322346e1,1.186836952e-2
289,118265,18,21,1.173158985e1,1.205941197e-2
290,118265,18,21,1.197471243e1,1.185601458e-2
291,118265,18,21,1.213829634e1,1.202113379e-2
292,118265,18,21,1.230378370e1,1.196279066e-2
293,118265,18,21,1.247102323e1,1.189457367e-2
294,118265,18,21,1.264169132e1,1.186646862e-2
295,118265,18,21,1.281308860e1,1.180459458e-2
296,118265,18,21,1.298552304e1,1.172738148e-2
297,118265,18,21,1.316087155e1,1.154430549e-2
298,118265,18,21,1.333846859e1,1.144315345e-2
299,118265,18,21,1.351783944e1,1.125776138e-2
300,118265,18,21,1.369923789e1,1.107160723e-2
301,118265,18,21,1.388299372e1,1.106340069e-2
302,118265,18,21,1.406874491e1,1.112181521e-2
303,118265,18,21,1.425660149e1,1.092786309e-2
304,118265,18,21,1.444626317e1,1.096836851e-2
305,118265,18,21,1.463827364e1,1.107209058e-2
306,118265,18,21,1.483233288e1,1.097803881e-2
307,118265,18,21,1.502790414e1,1.091322717e-2
308,118265,18,21,1.522539715e1,1.065068072e-2
309,118265,18,21,1.542522505e1,1.039853729e-2
310,118265,18,21,1.562756726e1,1.040142564e-2
311,118265,18,21,1.583181774e1,1.048805610e-2
312,118265,18,21,1.603851494e1,1.051502143e-2
313,118265,18,21,1.624697737e1,1.050251752e-2
314,118265,18,21,1.645781772e1,1.045523602e-2
315,118265,18,21,1.667109850e1,1.042483463e-2
316,118265,18,21,1.688663203e1,1.038977177e-2
317,118265,18,21,1.710424047e1,1.033160886e-2
318,118265,18,21,1.732402891e1,1.033009906e-2
319,118265,18,21,1.754600040e1,1.027323359e-2
320,118265,18,21,1.777004793e1,1.019700541e-2
321,118265,18,21,1.799668007e1,1.010869536e-2
322,118265,18,21,1.822615098e1,1.007027377e-2
323,118265,18,21,1.845913793e1,1.006485044e-2
324,118265,18,21,1.869268372e1,1.005875550e-2
325,118265,18,21,1.892857630e1,1.005249268e-2
326,118265,18,21,1.916679000e1,1.003351882e-2
327,118265,18,21,1.940720521e1,1.002318928e-2
328,118265,18,21,1.965000986e1,1.001074199e-2
329,118265,18,21,1.989533488e1,1.000667253e-2
330,118265,18,21,2.014299525e1,1.000363045e-2
331,118265,18,21,2.039303691e1,1.000082503e-2
332,118265,18,21,2.064562576e1,1.000112709e-2
333,118265,18,21,2.090108708e1,9.999149300e-3
334,118265,18,21,2.115842752e1,9.999253855e-3
335,118265,18,21,2.141824551e1,9.998521435e-3
336,118265,18,21,2.167912786e1,9.998521435e-3
337,118265,18,21,2.181112526e1,9.998521435e-3
338,118265,18,21,2.194632055e1,9.998521435e-3
339,118265,18,21,2.208250906e1,9.998521435e-3
340,118265,18,21,2.221906815e1,9.998521435e-3
341,118265,18,21,2.235635199e1,9.998521435e-3
342,118265,18,21,2.249408506e1,9.998521435e-3
343,118265,18,21,2.263257657e1,9.998521435e-3
344,118265,18,21,2.277176493e1,9.998521435e-3
345,118265,18,21,2.291194698e1,9.998521435e-3
346,118265,18,21,2.305257698e1,9.998521435e-3
347,118265,18,21,2.319388074e1,9.998521435e-3
348,118265,18,21,2.333572055e1,9.998521435e-3
349,118265,18,21,2.347886531e1,9.998521435e-3
350,118265,18,21,2.362307556e1,9.998521435e-3
351,118265,18,21,2.376789860e1,9.998521435e-3
352,118265,18,21,2.391423580e1,9.998521435e-3
353,118265,18,21,2.406086844e1,9.998521435e-3
354,118265,18,21,2.420732737e1,9.998521435e-3
355,118265,18,21,2.435471326e1,9.998521435e-3
356,118265,18,21,2.450287056e1,9.998521435e-3
357,118265,18,21,2.465141193e1,9.998521435e-3
358,118265,18,21,2.480012877e1,9.998521435e-3
359,118265,18,21,2.495035593e1,9.998521435e-3
360,118265,18,21,2.510120247e1,9.998521435e-3
361,118265,18,21,2.525303452e1,9.998521435e-3
362,118265,18,21,2.540556788e1,9.998521435e-3
363,118265,18,21,2.555917293e1,9.998521435e-3
364,118265,18,21,2.571311659e1,9.998521435e-3
365,118265,18,21,2.586749135e1,9.998521435e-3
366,118265,18,21,2.602221023e1,9.998521435e-3
367,118265,18,21,2.617809003e1,9.998521435e-3
368,118265,18,21,2.633460459e1,9.998521435e-3
369,118265,18,21,2.649143659e1,9.998521435e-3
370,118265,18,21,2.664876854e1,9.998521435e-3
371,118265,18,21,2.680679805e1,9.998521435e-3
372,118265,18,21,2.696541243e1,9.998521435e-3
373,118265,18,21,2.712480476e1,9.998521435e-3
374,118265,18,21,2.728452133e1,9.998521435e-3
375,118265,18,21,2.744512602e1,9.998521435e-3
376,118265,18,21,2.760661939e1,9.998521435e-3
377,118265,18,21,2.776882101e1,9.998521435e-3
378,118265,18,21,2.793251493e1,9.998521435e-3
379,118265,18,21,2.809656267e1,9.998521435e-3
380,118265,18,21,2.826082613e1,9.998521435e-3
381,118265,18,21,2.842579936e1,9.998521435e-3
382,118265,18,21,2.859138571e1,9.998521435e-3
383,118265,18,21,2.875775674e1,9.998521435e-3
384,118265,18,21,2.892493024e1,9.998521435e-3
385,118265,18,21,2.909251760e1,9.998521435e-3
386,118265,18,21,2.926076602e1,9.998521435e-3
387,118265,18,21,2.942907959e1,9.998521435e-3
388,118265,18,21,2.959831977e1,9.998521435e-3
389,118265,18,21,2.976837229e1,9.998521435e-3
390,118265,18,21,2.993879792e1,9.998521435e-3
391,118265,18,21,3.010964036e1,9.998521435e-3
392,118265,18,21,3.028068667e1,9.998521435e-3
393,118265,18,21,3.045183339e1,9.998521435e-3
394,118265,18,21,3.062239624e1,9.998521435e-3
395,118265,18,21,3.079331881e1,9.998521435e-3
396,118265,18,21,3.096372881e1,9.998521435e-3
397,118265,18,21,3.113384078e1,9.998521435e-3
398,118265,18,21,3.130363642e1,9.998521435e-3
399,118265,18,21,3.147299688e1,9.998521435e-3
400,118265,18,21,3.164219412e1,9.998521435e-3
401,118265,18,21,3.181134343e1,9.998521435e-3
402,118265,18,21,3.198062242e1,9.998521435e-3
403,118265,18,21,3.215005206e1,9.998521435e-3
404,118265,18,21,3.231989315e1,9.998521435e-3
405,118265,18,21,3.248990278e1,9.998521435e-3
406,118265,18,21,3.266046543e1,9.998521435e-3
407,118265,18,21,3.283159179e1,9.998521435e-3
408,118265,18,21,3.300310664e1,9.998521435e-3
409,118265,18,21,3.317540601e1,9.998521435e-3
410,118265,18,21,3.334899740e1,9.998521435e-3
411,118265,18,21,3.352366502e1,9.998521435e-3
412,118265,18,21,3.369910327e1,9.998521435e-3
413,118265,18,21,3.387530875e1,9.998521435e-3
414,118265,18,21,3.405221095e1,9.998521435e-3
415,118265,18,21,3.422974925e1,9.998521435e-3
416,118265,18,21,3.440848837e1,9.998521435e-3
417,118265,18,21,3.458706791e1,9.998521435e-3
418,118265,18,21,3.476536043e1,9.998521435e-3
419,118265,18,21,3.494373966e1,9.998521435e-3
420,118265,18,21,3.512275293e1,9.998521435e-3
421,118265,18,21,3.530323834e1,9.998521435e-3
422,118265,18,21,3.548469674e1,9.998521435e-3
423,118265,18,21,3.566666038e1,9.998521435e-3
424,118265,18,21,3.584952050e1,9.998521435e-3
425,118265,18,21,3.603276739e1,9.998521435e-3
426,118265,18,21,3.621669603e1,9.998521435e-3
427,118265,18,21,3.640169525e1,9.998521435e-3
428,118265,18,21,3.658717235e1,9.998521435e-3
429,118265,18,21,3.677331762e1,9.998521435e-3
430,118265,18,21,3.695986072e1,9.998521435e-3
431,118265,18,21,3.714734687e1,9.998521435e-3
432,118265,18,21,3.733556530e1,9.998521435e-3
433,118265,18,21,3.752427786e1,9.998521435e-3
434,118265,18,21,3.771353405e1,9.998521435e-3
435,118265,18,21,3.790337653e1,9.998521435e-3
436,118265,18,21,3.809397212e1,9.998521435e-3
437,118265,18,21,3.828526976e1,9.998521435e-3
438,118265,18,21,3.847745613e1,9.998521435e-3
439,118265,18,21,3.867042887e1,9.998521435e-3
440,118265,18,21,3.886401864e1,9.998521435e-3
441,118265,18,21,3.905854585e1,9.998521435e-3
442,118265,18,21,3.925380710e1,9.998521435e-3
443,118265,18,21,3.944978010e1,9.998521435e-3
444,118265,18,21,3.964652742e1,9.998521435e-3
445,118265,18,21,3.984399277e1,9.998521435e-3
446,118265,18,21,4.004215424e1,9.998521435e-3
447,118265,18,21,4.024110786e1,9.998521435e-3
448,118265,18,21,4.044035836e1,9.998521435e-3
449,118265,18,21,4.064049734e1,9.998521435e-3
450,118265,18,21,4.084135892e1,9.998521435e-3
451,118265,18,21,4.104283128e1,9.998521435e-3
452,118265,18,21,4.124520612e1,9.998521435e-3
453,118265,18,21,4.144824937e1,9.998521435e-3
454,118265,18,21,4.165185512e1,9.998521435e-3
455,118265,18,21,4.185615938e1,9.998521435e-3
456,118265,18,21,4.206122031e1,9.998521435e-3
457,118265,18,21,4.226695990e1,9.998521435e-3
458,118265,18,21,4.247339914e1,9.998521435e-3
459,118265,18,21,4.268081064e1,9.998521435e-3
460,118265,18,21,4.288916227e1,9.998521435e-3
461,118265,18,21,4.309829144e1,9.998521435e-3
462,118265,18,21,4.330810373e1,9.998521435e-3
463,118265,18,21,4.351836251e1,9.998521435e-3
464,118265,18,21,4.372967380e1,9.998521435e-3
465,118265,18,21,4.394217027e1,9.998521435e-3
466,118265,18,21,4.415542533e1,9.998521435e-3
467,118265,18,21,4.436926336e1,9.998521435e-3
468,118265,18,21,4.458369295e1,9.998521435e-3
469,118265,18,21,4.479920840e1,9.998521435e-3
470,118265,18,21,4.501588125e1,9.998521435e-3
471,118265,18,21,4.523360995e1,9.998521435e-3
472,118265,18,21,4.545210008e1,9.998521435e-3
473,118265,18,21,4.567115561e1,9.998521435e-3
474,118265,18,21,4.589076805e1,9.998521435e-3
475,118265,18,21,4.611088797e1,9.998521435e-3
476,118265,18,21,4.633169130e1,9.998521435e-3
477,118265,18,21,4.655326359e1,9.998521435e-3
478,118265,18,21,4.677533725e1,9.998521435e-3
479,118265,18,21,4.699812242e1,9.998521435e-3
480,118265,18,21,4.722179119e1,9.998521435e-3
481,118265,18,21,4.744638573e1,9.998521435e-3
482,118265,18,21,4.767163700e1,9.998521435e-3
483,118265,18,21,4.789762583e1,9.998521435e-3
484,118265,18,21,4.812444411e1,9.998521435e-3
485,118265,18,21,4.835199291e1,9.998521435e-3
486,118265,18,21,4.858043153e1,9.998521435e-3
487,118265,18,21,4.880977086e1,9.998521435e-3
488,118265,18,21,4.904011915e1,9.998521435e-3
489,118265,18,21,4.927092432e1,9.998521435e-3
490,118265,18,21,4.950142800e1,9.998521435e-3
491,118265,18,21,4.973346389e1,9.998521435e-3
492,118265,18,21,4.996644695e1,9.998521435e-3
493,118265,18,21,5.020074408e1,9.998521435e-3
494,118265,18,21,5.043587461e1,9.998521435e-3
495,118265,18,21,5.067209484e1,9.998521435e-3
496,118265,18,21,5.090929524e1,9.998521435e-3
497,118265,18,21,5.114730487e1,9.998521435e-3
498,118265,18,21,5.138607164e1,9.998521435e-3
499,118265,18,21,5.162588030e1,9.998521435e-3
500,118265,18,21,5.186661692e1,9.998521435e-3
501,118265,18,21,5.210805227e1,9.998521435e-3
502,118265,18,21,5.235038348e1,9.998521435e-3
503,118265,18,21,5.259336665e1,9.998521435e-3
504,118265,18,21,5.283752060e1,9.998521435e-3
505,118265,18,21,5.308308590e1,9.998521435e-3
506,118265,18,21,5.332918431e1,9.998521435e-3
507,118265,18,21,5.357613233e1,9.998521435e-3
508,118265,18,21,5.382414631e1,9.998521435e-3
509,118265,18,21,5.407261675e1,9.998521435e-3
510,118265,18,21,5.432175502e1,9.998521435e-3
511,118265,18,21,5.457185258e1,9.998521435e-3
512,118265,18,21,5.482277324e1,9.998521435e-3
513,118265,18,21,5.507444569e1,9.998521435e-3
514,118265,18,21,5.532699832e1,9.998521435e-3
515,118265,18,21,5.558082999e1,9.998521435e-3
516,118265,18,21,5.583618800e1,9.998521435e-3
517,118265,18,21,5.609248692e1,9.998521435e-3
518,118265,18,21,5.634973589e1,9.998521435e-3
519,118265,18,21,5.660795559e1,9.998521435e-3
520,118265,18,21,5.686654005e1,9.998521435e-3
521,118265,18,21,5.712622739e1,9.998521435e-3
522,118265,18,21,5.738666176e1,9.998521435e-3
523,118265,18,21,5.764721442e1,9.998521435e-3
524,118265,18,21,5.790886101e1,9.998521435e-3
525,118265,18,21,5.817196985e1,9.998521435e-3
526,118265,18,21,5.843628995e1,9.998521435e-3
527,118265,18,21,5.870175534e1,9.998521435e-3
528,118265,18,21,5.896869365e1,9.998521435e-3
529,118265,18,21,5.923730879e1,9.998521435e-3
530,118265,18,21,5.950729591e1,9.998521435e-3
531,118265,18,21,5.977801732e1,9.998521435e-3
532,118265,18,21,6.004957034e1,9.998521435e-3
533,118265,18,21,6.032182652e1,9.998521435e-3
534,118265,18,21,6.059477462e1,9.998521435e-3
535,118265,18,21,6.086880330e1,9.998521435e-3
536,118265,18,21,6.114441940e1,9.998521435e-3
537,118265,18,21,6.142102864e1,9.998521435e-3
538,118265,18,21,6.169823841e1,9.998521435e-3
539,118265,18,21,6.197595734e1,9.998521435e-3
540,118265,18,21,6.225409046e1,9.998521435e-3
541,118265,18,21,6.253270064e1,9.998521435e-3
542,118265,18,21,6.281172878e1,9.998521435e-3
543,118265,18,21,6.309174367e1,9.998521435e-3
544,118265,18,21,6.337193632e1,9.998521435e-3
545,118265,18,21,6.365272740e1,9.998521435e-3
